country_name,country_iso3,year,jja_temperature_C,jja_anomaly_C,jun_temperature_C,jul_temperature_C,aug_temperature_C
Luxembourg,LUX,1763,16.756,0.089,15.465,17.098,17.704
Luxembourg,LUX,1764,16.414,-0.252,15.435,18.268,15.54
Luxembourg,LUX,1765,16.402,-0.264,16.422,15.833,16.952
Luxembourg,LUX,1766,16.591,-0.075,15.811,16.749,17.214
Luxembourg,LUX,1767,16.028,-0.639,14.389,16.648,17.046
Luxembourg,LUX,1768,16.468,-0.199,15.209,17.308,16.886
Luxembourg,LUX,1769,15.909,-0.758,14.338,17.233,16.156
Luxembourg,LUX,1770,16.035,-0.632,14.607,16.077,17.42
Luxembourg,LUX,1771,15.899,-0.768,14.858,17.206,15.632
Luxembourg,LUX,1772,17.174,0.508,17.183,17.298,17.042
Luxembourg,LUX,1773,16.342,-0.325,15.38,16.454,17.192
Luxembourg,LUX,1774,16.993,0.326,16.244,16.909,17.826
Luxembourg,LUX,1775,17.654,0.988,17.744,17.984,17.235
Luxembourg,LUX,1776,17.146,0.48,16.093,18.207,17.139
Luxembourg,LUX,1777,16.376,-0.291,14.961,16.475,17.692
Luxembourg,LUX,1778,17.866,1.199,15.852,19.607,18.138
Luxembourg,LUX,1779,17.043,0.376,14.781,18.05,18.297
Luxembourg,LUX,1780,17.595,0.929,15.882,17.932,18.972
Luxembourg,LUX,1781,18.189,1.523,17.417,18.461,18.69
Luxembourg,LUX,1782,17.39,0.724,17.228,18.67,16.273
Luxembourg,LUX,1783,17.947,1.281,16.48,20.063,17.299
Luxembourg,LUX,1784,16.434,-0.233,16.426,17.478,15.398
Luxembourg,LUX,1785,16.141,-0.525,15.688,17.168,15.568
Luxembourg,LUX,1786,16.319,-0.348,17.149,15.827,15.98
Luxembourg,LUX,1787,16.677,0.011,16.211,16.617,17.204
Luxembourg,LUX,1788,17.383,0.717,16.75,18.841,16.559
Luxembourg,LUX,1789,16.222,-0.445,14.225,17.199,17.242
Luxembourg,LUX,1790,16.477,-0.189,16.241,15.962,17.229
Luxembourg,LUX,1791,17.13,0.463,15.787,17.215,18.387
Luxembourg,LUX,1792,17.123,0.456,15.268,17.862,18.239
Luxembourg,LUX,1793,17.801,1.134,14.679,20.168,18.555
Luxembourg,LUX,1794,18.142,1.476,16.888,20.697,16.842
Luxembourg,LUX,1795,16.661,-0.006,16.387,15.718,17.877
Luxembourg,LUX,1796,16.587,-0.08,15.334,16.768,17.659
Luxembourg,LUX,1797,17.225,0.558,13.956,19.822,17.897
Luxembourg,LUX,1798,17.603,0.936,17.233,17.599,17.977
Luxembourg,LUX,1799,16.07,-0.596,14.848,16.546,16.817
Luxembourg,LUX,1800,16.692,0.026,13.685,17.745,18.647
Luxembourg,LUX,1801,16.182,-0.484,14.358,16.886,17.303
Luxembourg,LUX,1802,17.242,0.575,16.405,15.881,19.439
Luxembourg,LUX,1803,17.452,0.785,15.137,19.071,18.147
Luxembourg,LUX,1804,16.711,0.045,16.657,16.984,16.493
Luxembourg,LUX,1805,15.25,-1.417,13.902,15.872,15.975
Luxembourg,LUX,1806,16.342,-0.325,15.435,16.858,16.732
Luxembourg,LUX,1807,18.47,1.804,15.03,19.793,20.588
Luxembourg,LUX,1808,17.52,0.853,14.586,19.619,18.354
Luxembourg,LUX,1809,15.97,-0.696,14.51,16.566,16.835
Luxembourg,LUX,1810,15.801,-0.865,14.609,16.352,16.443
Luxembourg,LUX,1811,17.656,0.989,17.584,18.67,16.713
Luxembourg,LUX,1812,15.688,-0.978,15.032,15.806,16.227
Luxembourg,LUX,1813,15.355,-1.312,14.483,15.926,15.656
Luxembourg,LUX,1814,16.102,-0.565,14.145,18.092,16.069
Luxembourg,LUX,1815,15.807,-0.859,15.436,15.946,16.04
Luxembourg,LUX,1816,14.085,-2.581,13.288,14.708,14.26
Luxembourg,LUX,1817,16.124,-0.543,16.924,15.993,15.455
Luxembourg,LUX,1818,17.437,0.77,17.428,18.494,16.389
Luxembourg,LUX,1819,17.554,0.887,16.021,18.57,18.07
Luxembourg,LUX,1820,16.282,-0.385,14.174,16.797,17.874
Luxembourg,LUX,1821,15.238,-1.428,13.307,15.259,17.149
Luxembourg,LUX,1822,17.743,1.077,19.08,17.557,16.593
Luxembourg,LUX,1823,15.771,-0.896,13.956,15.97,17.386
Luxembourg,LUX,1824,16.261,-0.405,14.902,17.251,16.631
Luxembourg,LUX,1825,16.992,0.326,15.713,18.04,17.224
Luxembourg,LUX,1826,18.497,1.83,16.552,19.367,19.572
Luxembourg,LUX,1827,16.782,0.115,15.725,18.249,16.372
Luxembourg,LUX,1828,16.717,0.051,16.688,17.859,15.605
Luxembourg,LUX,1829,16.018,-0.649,15.529,17.13,15.394
Luxembourg,LUX,1830,16.309,-0.357,14.798,17.951,16.179
Luxembourg,LUX,1831,16.777,0.11,15.155,17.828,17.347
Luxembourg,LUX,1832,16.702,0.036,15.248,16.959,17.9
Luxembourg,LUX,1833,15.904,-0.763,16.933,16.342,14.437
Luxembourg,LUX,1834,18.566,1.899,16.796,20.112,18.79
Luxembourg,LUX,1835,17.426,0.759,16.147,18.826,17.305
Luxembourg,LUX,1836,17.03,0.364,16.516,17.648,16.927
Luxembourg,LUX,1837,17.123,0.456,16.492,16.649,18.228
Luxembourg,LUX,1838,15.948,-0.719,15.205,17.07,15.568
Luxembourg,LUX,1839,16.999,0.332,17.544,17.883,15.569
Luxembourg,LUX,1840,16.109,-0.558,15.739,15.486,17.101
Luxembourg,LUX,1841,15.137,-1.529,14.167,14.899,16.346
Luxembourg,LUX,1842,18.006,1.34,17.091,16.83,20.098
Luxembourg,LUX,1843,15.962,-0.704,13.982,16.381,17.524
Luxembourg,LUX,1844,15.283,-1.384,16.106,15.586,14.157
Luxembourg,LUX,1845,16.169,-0.498,16.758,17.247,14.501
Luxembourg,LUX,1846,19.261,2.595,19.042,19.296,19.446
Luxembourg,LUX,1847,17.054,0.388,14.309,18.891,17.963
Luxembourg,LUX,1848,16.512,-0.154,16.218,17.333,15.986
Luxembourg,LUX,1849,16.423,-0.244,16.604,16.84,15.825
Luxembourg,LUX,1850,16.523,-0.143,16.541,17.01,16.019
Luxembourg,LUX,1851,16.566,-0.101,16.063,16.446,17.188
Luxembourg,LUX,1852,17.427,0.76,14.95,20.048,17.282
Luxembourg,LUX,1853,16.8,0.134,15.82,17.797,16.784
Luxembourg,LUX,1854,16.13,-0.537,14.621,17.545,16.223
Luxembourg,LUX,1855,16.649,-0.018,15.44,16.93,17.576
Luxembourg,LUX,1856,16.981,0.314,16.157,16.155,18.631
Luxembourg,LUX,1857,18.322,1.656,16.586,19.023,19.358
Luxembourg,LUX,1858,17.592,0.926,19.55,16.429,16.798
Luxembourg,LUX,1859,18.938,2.272,16.898,20.965,18.952
Luxembourg,LUX,1860,15.037,-1.629,14.834,15.245,15.033
Luxembourg,LUX,1861,17.584,0.918,17.303,17.116,18.334
Luxembourg,LUX,1862,15.866,-0.8,14.608,16.734,16.257
Luxembourg,LUX,1863,16.785,0.119,15.617,16.456,18.283
Luxembourg,LUX,1864,15.557,-1.11,14.859,16.829,14.982
Luxembourg,LUX,1865,17.019,0.352,15.59,19.127,16.339
Luxembourg,LUX,1866,16.486,-0.181,17.594,16.621,15.242
Luxembourg,LUX,1867,16.266,-0.401,15.532,15.707,17.558
Luxembourg,LUX,1868,18.106,1.439,17.067,19.081,18.169
Luxembourg,LUX,1869,15.858,-0.809,13.172,18.85,15.551
Luxembourg,LUX,1870,17.036,0.37,16.055,19.487,15.567
Luxembourg,LUX,1871,16.059,-0.608,12.965,17.448,17.763
Luxembourg,LUX,1872,16.874,0.207,15.612,18.887,16.123
Luxembourg,LUX,1873,17.674,1.008,16.179,18.937,17.907
Luxembourg,LUX,1874,17.053,0.386,15.93,19.605,15.623
Luxembourg,LUX,1875,17.231,0.564,16.451,16.855,18.386
Luxembourg,LUX,1876,17.54,0.873,15.825,18.516,18.278
Luxembourg,LUX,1877,17.385,0.719,18.066,16.742,17.348
Luxembourg,LUX,1878,16.54,-0.126,15.77,16.744,17.107
Luxembourg,LUX,1879,16.139,-0.527,15.746,15.048,17.624
Luxembourg,LUX,1880,16.75,0.083,14.804,18.019,17.427
Luxembourg,LUX,1881,17.048,0.382,15.526,19.378,16.241
Luxembourg,LUX,1882,15.375,-1.292,14.494,16.272,15.359
Luxembourg,LUX,1883,16.29,-0.377,16.212,16.253,16.404
Luxembourg,LUX,1884,16.795,0.128,13.63,18.651,18.103
Luxembourg,LUX,1885,16.594,-0.073,16.96,17.605,15.216
Luxembourg,LUX,1886,16.384,-0.282,14.386,17.444,17.323
Luxembourg,LUX,1887,17.41,0.744,16.451,19.239,16.541
Luxembourg,LUX,1888,15.543,-1.123,16.178,14.973,15.479
Luxembourg,LUX,1889,16.897,0.23,18.261,16.627,15.803
Luxembourg,LUX,1890,15.457,-1.21,14.487,15.526,16.357
Luxembourg,LUX,1891,15.759,-0.908,15.362,16.32,15.594
Luxembourg,LUX,1892,16.814,0.147,15.404,16.725,18.313
Luxembourg,LUX,1893,17.562,0.895,16.563,17.901,18.221
Luxembourg,LUX,1894,16.288,-0.379,14.793,17.973,16.098
Luxembourg,LUX,1895,16.778,0.111,16.052,17.284,16.997
Luxembourg,LUX,1896,16.397,-0.27,16.848,17.548,14.794
Luxembourg,LUX,1897,17.489,0.822,17.502,17.485,17.48
Luxembourg,LUX,1898,16.518,-0.148,15.065,15.633,18.857
Luxembourg,LUX,1899,17.363,0.696,15.715,17.832,18.542
Luxembourg,LUX,1900,17.512,0.846,16.647,19.473,16.417
Luxembourg,LUX,1901,17.41,0.743,16.315,18.973,16.941
Luxembourg,LUX,1902,16.091,-0.576,15.499,17.016,15.757
Luxembourg,LUX,1903,15.799,-0.867,14.864,16.587,15.947
Luxembourg,LUX,1904,17.579,0.912,15.769,19.812,17.155
Luxembourg,LUX,1905,17.709,1.042,17.076,19.225,16.826
Luxembourg,LUX,1906,16.619,-0.048,14.88,17.55,17.426
Luxembourg,LUX,1907,15.311,-1.356,14.54,15.011,16.381
Luxembourg,LUX,1908,16.582,-0.085,17.249,17.403,15.093
Luxembourg,LUX,1909,15.295,-1.371,13.84,15.119,16.927
Luxembourg,LUX,1910,16.146,-0.52,16.348,15.837,16.254
Luxembourg,LUX,1911,18.505,1.838,15.172,19.938,20.404
Luxembourg,LUX,1912,16.027,-0.64,15.685,18.231,14.164
Luxembourg,LUX,1913,15.107,-1.56,15.034,14.676,15.61
Luxembourg,LUX,1914,16.507,-0.159,14.496,17.338,17.688
Luxembourg,LUX,1915,16.711,0.044,17.526,16.547,16.059
Luxembourg,LUX,1916,15.37,-1.297,12.929,16.323,16.857
Luxembourg,LUX,1917,17.377,0.71,18.216,17.461,16.454
Luxembourg,LUX,1918,15.851,-0.815,13.701,17.073,16.78
Luxembourg,LUX,1919,15.764,-0.903,15.603,14.457,17.231
Luxembourg,LUX,1920,15.975,-0.691,15.768,16.984,15.174
Luxembourg,LUX,1921,17.744,1.077,15.736,20.059,17.436
Luxembourg,LUX,1922,15.911,-0.756,16.198,15.841,15.693
Luxembourg,LUX,1923,16.082,-0.585,12.002,19.425,16.818
Luxembourg,LUX,1924,15.824,-0.843,15.683,17.281,14.508
Luxembourg,LUX,1925,16.806,0.139,15.708,18.066,16.643
Luxembourg,LUX,1926,16.04,-0.627,13.843,17.515,16.762
Luxembourg,LUX,1927,16.213,-0.453,14.548,17.361,16.731
Luxembourg,LUX,1928,16.99,0.323,14.843,19.025,17.102
Luxembourg,LUX,1929,16.828,0.162,15.032,18.292,17.161
Luxembourg,LUX,1930,17.157,0.491,18.295,16.357,16.82
Luxembourg,LUX,1931,16.508,-0.159,16.804,16.963,15.756
Luxembourg,LUX,1932,17.485,0.818,15.274,17.451,19.729
Luxembourg,LUX,1933,17.338,0.671,14.736,18.765,18.512
Luxembourg,LUX,1934,17.296,0.63,16.441,18.831,16.617
Luxembourg,LUX,1935,17.689,1.022,17.096,18.474,17.497
Luxembourg,LUX,1936,16.563,-0.104,16.21,16.582,16.897
Luxembourg,LUX,1937,17.259,0.592,16.323,17.566,17.888
Luxembourg,LUX,1938,16.963,0.296,16.463,16.844,17.582
Luxembourg,LUX,1939,16.989,0.322,16.558,16.886,17.523
Luxembourg,LUX,1940,16.06,-0.606,16.738,16.155,15.288
Luxembourg,LUX,1941,16.964,0.297,16.908,18.647,15.336
Luxembourg,LUX,1942,16.655,-0.012,15.262,16.608,18.095
Luxembourg,LUX,1943,17.0,0.333,14.698,18.191,18.11
Luxembourg,LUX,1944,17.347,0.68,14.58,17.399,20.061
Luxembourg,LUX,1945,17.477,0.811,17.054,18.703,16.675
Luxembourg,LUX,1946,16.467,-0.2,14.582,18.334,16.485
Luxembourg,LUX,1947,19.339,2.672,18.005,19.706,20.305
Luxembourg,LUX,1948,16.265,-0.402,15.635,16.427,16.733
Luxembourg,LUX,1949,16.968,0.302,14.669,18.503,17.733
Luxembourg,LUX,1950,18.169,1.502,18.074,18.625,17.808
Luxembourg,LUX,1951,16.535,-0.132,15.323,17.329,16.953
Luxembourg,LUX,1952,17.73,1.063,16.066,19.048,18.075
Luxembourg,LUX,1953,16.697,0.03,15.723,17.219,17.149
Luxembourg,LUX,1954,15.555,-1.112,15.543,14.99,16.131
Luxembourg,LUX,1955,17.033,0.367,15.375,18.082,17.643
Luxembourg,LUX,1956,14.921,-1.746,13.093,17.015,14.655
Luxembourg,LUX,1957,16.975,0.308,16.944,18.242,15.739
Luxembourg,LUX,1958,16.608,-0.058,14.887,17.33,17.608
Luxembourg,LUX,1959,18.223,1.556,16.637,20.068,17.963
Luxembourg,LUX,1960,16.123,-0.544,16.595,15.4,16.373
Luxembourg,LUX,1961,16.065,-0.602,15.784,15.664,16.746
Luxembourg,LUX,1962,15.718,-0.948,14.663,15.769,16.723
Luxembourg,LUX,1963,16.345,-0.322,15.671,17.611,15.753
Luxembourg,LUX,1964,17.478,0.811,16.475,18.775,17.184
Luxembourg,LUX,1965,15.678,-0.989,15.696,15.421,15.917
Luxembourg,LUX,1966,16.362,-0.305,17.151,15.786,16.148
Luxembourg,LUX,1967,17.149,0.482,15.072,19.273,17.101
Luxembourg,LUX,1968,16.323,-0.344,15.367,16.872,16.729
Luxembourg,LUX,1969,17.056,0.39,14.864,18.986,17.319
Luxembourg,LUX,1970,17.18,0.513,17.643,16.322,17.575
Luxembourg,LUX,1971,16.974,0.307,14.436,18.684,17.801
Luxembourg,LUX,1972,16.039,-0.627,14.144,17.857,16.117
Luxembourg,LUX,1973,18.007,1.34,16.976,17.652,19.392
Luxembourg,LUX,1974,16.242,-0.424,15.093,15.988,17.646
Luxembourg,LUX,1975,17.937,1.271,15.302,18.619,19.891
Luxembourg,LUX,1976,19.162,2.496,19.027,20.502,17.958
Luxembourg,LUX,1977,16.223,-0.444,15.17,17.161,16.337
Luxembourg,LUX,1978,15.451,-1.215,14.868,15.955,15.531
Luxembourg,LUX,1979,16.299,-0.367,16.368,16.761,15.769
Luxembourg,LUX,1980,15.911,-0.755,14.739,15.518,17.477
Luxembourg,LUX,1981,16.472,-0.195,15.189,16.926,17.3
Luxembourg,LUX,1982,17.893,1.226,17.0,19.283,17.395
Luxembourg,LUX,1983,19.173,2.506,16.908,21.485,19.126
Luxembourg,LUX,1984,16.498,-0.168,14.488,17.027,17.98
Luxembourg,LUX,1985,16.195,-0.472,14.084,18.113,16.388
Luxembourg,LUX,1986,17.107,0.441,17.059,17.665,16.598
Luxembourg,LUX,1987,16.284,-0.383,14.575,17.431,16.845
Luxembourg,LUX,1988,16.617,-0.049,15.424,16.718,17.71
Luxembourg,LUX,1989,17.571,0.904,15.793,18.795,18.124
Luxembourg,LUX,1990,17.389,0.722,15.327,17.493,19.347
Luxembourg,LUX,1991,17.356,0.689,13.555,19.402,19.111
Luxembourg,LUX,1992,18.312,1.645,16.645,19.011,19.279
Luxembourg,LUX,1993,16.742,0.076,16.76,17.044,16.423
Luxembourg,LUX,1994,18.837,2.17,16.52,21.795,18.196
Luxembourg,LUX,1995,18.486,1.819,15.043,20.954,19.461
Luxembourg,LUX,1996,16.906,0.239,16.302,16.922,17.493
Luxembourg,LUX,1997,18.137,1.47,16.009,17.528,20.874
Luxembourg,LUX,1998,17.016,0.349,16.702,16.694,17.652
Luxembourg,LUX,1999,17.777,1.11,15.565,19.597,18.168
Luxembourg,LUX,2000,17.105,0.438,17.129,15.747,18.438
Luxembourg,LUX,2001,17.851,1.184,15.318,19.0,19.235
Luxembourg,LUX,2002,18.007,1.34,17.647,17.881,18.492
Luxembourg,LUX,2003,20.369,3.703,19.82,19.71,21.578
Luxembourg,LUX,2004,17.562,0.896,16.095,17.585,19.007
Luxembourg,LUX,2005,17.609,0.942,17.75,18.675,16.401
Luxembourg,LUX,2006,18.776,2.109,17.349,22.928,16.05
Luxembourg,LUX,2007,17.303,0.637,17.696,17.321,16.893
Luxembourg,LUX,2008,17.505,0.839,16.726,18.115,17.675
Luxembourg,LUX,2009,17.993,1.326,15.98,18.685,19.314
Luxembourg,LUX,2010,18.323,1.657,17.218,20.54,17.212
Luxembourg,LUX,2011,17.093,0.426,16.931,16.257,18.091
Luxembourg,LUX,2012,17.526,0.859,15.797,17.507,19.274
Luxembourg,LUX,2013,18.203,1.536,15.885,20.362,18.362
Luxembourg,LUX,2014,17.424,0.758,16.849,19.238,16.186
Luxembourg,LUX,2015,18.874,2.207,16.754,20.112,19.755
Luxembourg,LUX,2016,18.213,1.546,16.816,18.975,18.847
Luxembourg,LUX,2017,18.753,2.086,18.933,19.105,18.221
Luxembourg,LUX,2018,19.81,3.143,18.049,21.544,19.836
Luxembourg,LUX,2019,19.536,2.869,19.228,19.91,19.47
Luxembourg,LUX,2020,18.795,2.128,17.039,18.472,20.873
Latvia,LVA,1750,17.145,0.799,15.651,18.25,17.535
Latvia,LVA,1751,16.206,-0.141,14.152,17.932,16.533
Latvia,LVA,1752,17.501,1.155,15.53,19.653,17.321
Latvia,LVA,1753,15.633,-0.713,14.514,16.715,15.671
Latvia,LVA,1754,15.706,-0.641,16.081,16.337,14.7
Latvia,LVA,1755,16.748,0.401,17.141,18.681,14.422
Latvia,LVA,1756,16.252,-0.094,16.791,17.944,14.022
Latvia,LVA,1757,18.859,2.512,18.027,21.166,17.384
Latvia,LVA,1758,15.55,-0.797,15.047,16.572,15.031
Latvia,LVA,1759,17.163,0.816,16.624,17.6,17.265
Latvia,LVA,1760,15.959,-0.388,15.6,17.014,15.262
Latvia,LVA,1761,18.085,1.739,17.939,18.613,17.704
Latvia,LVA,1762,15.953,-0.394,16.767,16.466,14.626
Latvia,LVA,1763,16.69,0.343,14.643,19.209,16.218
Latvia,LVA,1764,15.877,-0.469,13.374,18.886,15.372
Latvia,LVA,1765,15.725,-0.621,14.32,16.578,16.278
Latvia,LVA,1766,16.404,0.057,15.988,17.5,15.724
Latvia,LVA,1767,16.331,-0.015,15.285,16.018,17.691
Latvia,LVA,1768,16.19,-0.157,15.143,17.706,15.721
Latvia,LVA,1769,16.225,-0.122,16.327,16.778,15.57
Latvia,LVA,1770,15.277,-1.07,14.373,15.558,15.9
Latvia,LVA,1771,16.339,-0.008,17.345,16.883,14.788
Latvia,LVA,1772,16.085,-0.261,14.569,17.346,16.341
Latvia,LVA,1773,17.031,0.684,15.527,18.387,17.178
Latvia,LVA,1774,18.217,1.87,18.805,19.557,16.289
Latvia,LVA,1775,18.378,2.031,16.585,19.493,19.055
Latvia,LVA,1776,17.889,1.543,17.222,19.277,17.169
Latvia,LVA,1777,15.656,-0.691,15.479,16.238,15.251
Latvia,LVA,1778,16.745,0.398,15.868,18.473,15.894
Latvia,LVA,1779,16.563,0.216,14.981,16.632,18.075
Latvia,LVA,1780,16.088,-0.259,14.372,18.176,15.716
Latvia,LVA,1781,17.674,1.327,15.987,17.519,19.515
Latvia,LVA,1782,15.829,-0.518,14.845,16.647,15.995
Latvia,LVA,1783,17.863,1.516,17.691,18.143,17.755
Latvia,LVA,1784,16.355,0.008,14.718,17.117,17.229
Latvia,LVA,1785,15.48,-0.867,14.161,16.489,15.789
Latvia,LVA,1786,16.302,-0.045,15.187,17.081,16.637
Latvia,LVA,1787,16.142,-0.205,16.769,16.44,15.216
Latvia,LVA,1788,17.362,1.015,16.804,19.705,15.577
Latvia,LVA,1789,18.388,2.041,16.733,20.192,18.238
Latvia,LVA,1790,14.962,-1.385,15.006,15.311,14.569
Latvia,LVA,1791,16.51,0.163,15.426,17.513,16.591
Latvia,LVA,1792,17.065,0.719,15.956,19.463,15.777
Latvia,LVA,1793,16.912,0.565,15.788,18.78,16.167
Latvia,LVA,1794,16.847,0.501,16.818,18.218,15.506
Latvia,LVA,1795,16.098,-0.248,15.935,16.926,15.434
Latvia,LVA,1796,17.162,0.815,16.673,17.843,16.97
Latvia,LVA,1797,17.113,0.766,17.056,17.798,16.484
Latvia,LVA,1798,17.764,1.418,16.165,18.964,18.164
Latvia,LVA,1799,16.066,-0.281,15.377,17.186,15.635
Latvia,LVA,1800,15.002,-1.344,13.887,15.146,15.974
Latvia,LVA,1801,15.607,-0.74,14.114,18.553,14.153
Latvia,LVA,1802,16.217,-0.13,14.197,17.099,17.355
Latvia,LVA,1803,16.821,0.474,14.68,18.103,17.68
Latvia,LVA,1804,16.717,0.37,14.938,18.887,16.325
Latvia,LVA,1805,15.833,-0.513,13.538,17.58,16.382
Latvia,LVA,1806,15.047,-1.3,12.599,15.202,17.34
Latvia,LVA,1807,17.266,0.92,14.851,17.487,19.461
Latvia,LVA,1808,17.134,0.788,16.143,17.775,17.485
Latvia,LVA,1809,16.956,0.61,15.672,17.501,17.696
Latvia,LVA,1810,15.442,-0.904,12.859,17.22,16.248
Latvia,LVA,1811,17.869,1.522,18.059,18.833,16.714
Latvia,LVA,1812,16.419,0.072,14.79,16.829,17.637
Latvia,LVA,1813,15.695,-0.652,13.426,18.181,15.477
Latvia,LVA,1814,16.654,0.307,14.243,19.272,16.447
Latvia,LVA,1815,15.021,-1.326,13.985,14.792,16.286
Latvia,LVA,1816,15.732,-0.614,15.336,17.286,14.575
Latvia,LVA,1817,16.336,-0.011,14.715,17.367,16.925
Latvia,LVA,1818,15.622,-0.725,13.754,18.642,14.47
Latvia,LVA,1819,17.709,1.362,17.161,18.076,17.89
Latvia,LVA,1820,15.607,-0.74,14.559,15.941,16.32
Latvia,LVA,1821,13.643,-2.704,12.025,14.852,14.051
Latvia,LVA,1822,15.808,-0.538,13.808,17.838,15.779
Latvia,LVA,1823,16.851,0.504,16.469,16.965,17.119
Latvia,LVA,1824,15.3,-1.047,14.24,15.977,15.682
Latvia,LVA,1825,15.479,-0.867,15.126,15.713,15.599
Latvia,LVA,1826,18.446,2.1,17.105,20.435,17.799
Latvia,LVA,1827,16.604,0.257,17.542,16.587,15.682
Latvia,LVA,1828,17.139,0.793,16.151,18.857,16.41
Latvia,LVA,1829,16.681,0.334,15.695,18.46,15.887
Latvia,LVA,1830,16.313,-0.034,15.449,16.86,16.63
Latvia,LVA,1831,16.793,0.446,16.642,18.346,15.391
Latvia,LVA,1832,14.552,-1.795,14.408,14.024,15.223
Latvia,LVA,1833,15.674,-0.673,16.505,17.332,13.184
Latvia,LVA,1834,18.205,1.859,15.263,19.399,19.954
Latvia,LVA,1835,15.749,-0.597,16.61,17.065,13.573
Latvia,LVA,1836,14.557,-1.789,14.641,15.164,13.867
Latvia,LVA,1837,15.352,-0.995,14.284,15.225,16.547
Latvia,LVA,1838,15.515,-0.832,15.021,16.957,14.567
Latvia,LVA,1839,17.109,0.762,15.511,18.667,17.148
Latvia,LVA,1840,15.146,-1.2,14.576,15.834,15.029
Latvia,LVA,1841,16.282,-0.064,16.253,16.19,16.404
Latvia,LVA,1842,15.686,-0.66,14.267,15.388,17.404
Latvia,LVA,1843,16.696,0.35,15.763,16.563,17.763
Latvia,LVA,1844,14.147,-2.199,12.764,14.335,15.343
Latvia,LVA,1845,16.347,-0.0,14.789,18.169,16.082
Latvia,LVA,1846,17.422,1.075,13.579,18.397,20.289
Latvia,LVA,1847,16.514,0.168,15.597,15.69,18.256
Latvia,LVA,1848,15.881,-0.465,16.158,16.37,15.116
Latvia,LVA,1849,14.738,-1.608,13.171,15.764,15.28
Latvia,LVA,1850,17.08,0.733,16.288,17.424,17.527
Latvia,LVA,1851,15.484,-0.863,14.363,16.597,15.491
Latvia,LVA,1852,16.627,0.28,16.686,16.858,16.336
Latvia,LVA,1853,16.381,0.034,16.47,17.63,15.043
Latvia,LVA,1854,17.176,0.83,15.193,18.809,17.527
Latvia,LVA,1855,17.285,0.939,16.696,19.52,15.64
Latvia,LVA,1856,14.629,-1.717,14.838,15.921,13.129
Latvia,LVA,1857,15.831,-0.516,14.359,16.16,16.973
Latvia,LVA,1858,18.018,1.671,15.923,19.7,18.431
Latvia,LVA,1859,16.903,0.557,16.627,17.149,16.934
Latvia,LVA,1860,16.884,0.537,16.583,17.768,16.3
Latvia,LVA,1861,17.417,1.07,16.672,19.639,15.939
Latvia,LVA,1862,14.769,-1.578,14.623,15.175,14.509
Latvia,LVA,1863,15.354,-0.993,15.114,14.992,15.955
Latvia,LVA,1864,15.82,-0.526,16.676,17.175,13.61
Latvia,LVA,1865,15.187,-1.159,11.855,19.489,14.218
Latvia,LVA,1866,16.472,0.125,17.221,16.061,16.133
Latvia,LVA,1867,15.044,-1.302,13.798,16.004,15.331
Latvia,LVA,1868,18.034,1.687,15.692,19.04,19.369
Latvia,LVA,1869,15.562,-0.785,13.785,16.63,16.27
Latvia,LVA,1870,15.665,-0.682,14.466,17.456,15.073
Latvia,LVA,1871,15.753,-0.594,13.785,17.778,15.695
Latvia,LVA,1872,16.731,0.384,17.145,17.246,15.801
Latvia,LVA,1873,16.63,0.283,16.153,17.904,15.832
Latvia,LVA,1874,15.483,-0.864,14.404,17.098,14.946
Latvia,LVA,1875,16.752,0.405,16.285,17.88,16.091
Latvia,LVA,1876,17.247,0.9,18.105,17.668,15.968
Latvia,LVA,1877,15.473,-0.874,14.756,16.721,14.942
Latvia,LVA,1878,15.427,-0.92,15.47,14.972,15.839
Latvia,LVA,1879,15.772,-0.574,15.548,15.667,16.102
Latvia,LVA,1880,16.589,0.242,14.949,17.686,17.131
Latvia,LVA,1881,15.276,-1.071,14.815,16.516,14.496
Latvia,LVA,1882,16.972,0.625,15.073,18.463,17.38
Latvia,LVA,1883,16.484,0.138,16.965,17.254,15.234
Latvia,LVA,1884,15.663,-0.684,15.187,17.557,14.244
Latvia,LVA,1885,15.991,-0.356,14.711,19.131,14.131
Latvia,LVA,1886,16.154,-0.193,15.327,16.766,16.368
Latvia,LVA,1887,15.158,-1.189,13.273,17.363,14.838
Latvia,LVA,1888,14.643,-1.703,13.411,15.492,15.027
Latvia,LVA,1889,16.208,-0.138,17.229,16.522,14.874
Latvia,LVA,1890,16.125,-0.222,14.684,16.639,17.051
Latvia,LVA,1891,15.777,-0.57,14.21,18.398,14.722
Latvia,LVA,1892,15.0,-1.347,13.851,15.337,15.812
Latvia,LVA,1893,15.864,-0.483,14.858,17.087,15.647
Latvia,LVA,1894,15.709,-0.637,13.837,17.341,15.95
Latvia,LVA,1895,16.387,0.041,16.306,17.126,15.73
Latvia,LVA,1896,17.841,1.494,18.288,19.392,15.842
Latvia,LVA,1897,17.372,1.026,16.091,18.233,17.793
Latvia,LVA,1898,16.156,-0.19,15.724,16.083,16.662
Latvia,LVA,1899,15.058,-1.289,12.047,19.254,13.872
Latvia,LVA,1900,16.443,0.096,14.775,17.157,17.397
Latvia,LVA,1901,18.183,1.837,17.107,19.443,18.0
Latvia,LVA,1902,14.064,-2.283,13.758,14.598,13.835
Latvia,LVA,1903,15.949,-0.397,16.517,16.736,14.595
Latvia,LVA,1904,14.215,-2.132,12.907,14.98,14.757
